Season,Episode,Speaker,To,Line,Location
7,3,Jeremy,Ben,"Not ordinarily, no.",Jez's Office
7,3,Ben,Jeremy,"You don't fancy Zahra, do you, Jez?",Jez's Office
7,3,Jeremy,Ben,No.,Jez's Office
7,3,Ben,Jeremy,Because that would be an extremely huge problem if you did.,Jez's Office
7,3,Jeremy,Ben,"I really don't, she's just normal. You know, like trifle or, er, the pavement. Just... there.",Jez's Office
7,3,Ben,Jeremy,"Well anyway, I was wondering if you wanted to dabble in a bit more A&R, check out some artists, few extra quid in your pay packet.",Jez's Office
7,3,Jeremy,Ben,Brilliant.,Jez's Office
7,3,Jeremy,Jeremy,"Stop making my lovely job lovelier, you shit.",Jez's Office
7,3,Zahra,Jeremy,Did Ben just give you a pay rise?,Jez's Office
7,3,Jeremy,Zahra,"Yeah. Yeah, you know, I honestly never thought I could enjoy working because obviously, when you work you can't go back to bed until night time, which seems mad, but, I really like it.",Jez's Office
7,3,Zahra,Jeremy,I'm going to the Tate Modern for the Richard Avedon symposium on Friday. I don't suppose you fancy coming?,Jez's Office
7,3,Jeremy,Zahra,"Yeah, sure. I mean I was gonna go myself anyway on Sunday, but yeah, let's go together.",Jez's Office
7,3,Jeremy,Jeremy,"Jesus Christ I am so out of my depth. Who's Richard Avedon? What's a symposium? At least I know which day Friday is, that's something to cling on to.",Jez's Office
7,3,Mark,Mark,"Tension headache. Brain tumour maybe? Sexy, fascinating, roguish brain tumour? Not with my luck. I think I will ask Gail if I can take some time off.",Banditos
7,3,Gail,Mark,Mark what are you doing? You're needed. Order for that table of teenage piss-tards?,Banditos
7,3,Mark,Gail,"Right. Gail, when you've got a second, later maybe, I was wondering whether my taking some holiday might-",Banditos
7,3,Gail,Mark,"Mark, we're two chefs down. Abigail's got Norovirus, Marek just took the tip of his little finger off right on the eve of his sister's wedding. Coincidence?",Banditos
7,3,Mark,Gail,Erm-,Banditos
7,3,Gail,Mark,So this is not the time for you to ask to skive off. Jesus!,Banditos
7,3,Mark,Mark,"Good to get that out in the open. At least I know where I stand now. I'm precisely where I was a second ago, but quite a bit more upset. Shit, it's the rogue trader. I wonder if his dish perchance cost eleven pounds.",Banditos
7,3,Mark,Door-to-door Seller,Enjoy your meals.,Banditos
7,3,Mark,Mark,"Just keep walking, Mark.",Banditos
7,3,Door-to-door Seller,Mark,Oi!,Banditos
7,3,Mark,Mark,And now walk back Mark.,Banditos
7,3,Door-to-door Seller,Mark,I never ordered this.,Banditos
7,3,Mark,Door-to-door Seller,"I think you did, Burritos Deluxe?",Banditos
7,3,Door-to-door Seller,Mark,"No, a Burritos Mexicano with jalapeño sauce. Do I know you?",Banditos
7,3,Mark,Door-to-door Seller,"No. Um, oh, right yes, I'm afraid my colleague who took your order must have made a mistake so-",Banditos
7,3,Door-to-door Seller,Mark,"Don't blame her. For fuck's sake, man up, you're the one who brought the wrong food.",Banditos
7,3,Mark,Door-to-door Seller,"True, but I was only following orders.",Banditos
7,3,Mark,Mark,Like Vince Cable.,Banditos
7,3,Door-to-door Seller,Mark,"Don't blame a woman you piece of fucking dirt, now fuck off back to that kitchen and get me what you should have done the first time, mug.",Banditos
7,3,Mark,Mark,"Fine, right, fine. OK great, you want the jalapeño sauce, mate? Well, you can have the jalapeño sauce. But with my hot, yellow piss in it. Yeah, see how you like this. I can't go! I can't piss! Come on bladder, please let me piss in the sauce!",Banditos
7,3,Gail,Mark,Mark?,Banditos
7,3,Mark,Gail,Am I sacked? Should I go? I bet I'm sacked.,Banditos
7,3,Mark,Jeremy,Dobby will definitely dump me now.,Living Room
7,3,Jeremy,Mark,No she won't.,Living Room
7,3,Mark,Jeremy,She's got a special look of pity for unemployed people. Like this.,Living Room
7,3,Jeremy,Mark,"I'd say that was more sympathy or empathy. One of the pathies, the pathies are nice.",Living Room
7,3,Mark,Jeremy,"Anyway, we won't be able to go away for her birthday now. We'll be stuck here with own-brand couscous and Wallander.",Living Room
7,3,Jeremy,Mark,"Don't worry! Zahra says ""we have only one thing to fear and that's fear itself"". It's a clever saying, isn't it?",Living Room
7,3,Mark,Jeremy,And what about losing all your money? Or shitting yourself in public? Or the tabloid press mistakenly outing you as a paedo? Or Alzheimer's? Or all of those things plus you're drowning?,Living Room
7,3,Jeremy,Mark,"It's a clever saying, though, isn't it?",Living Room
7,3,Mark,Jeremy,"Oh Jesus, you're in love with Zahra, aren't you? You shouldn't be in love with her, Jeremy, you're playing with fire.",Living Room
7,3,Jeremy,Mark,"No, I'm not! I'm playing with the opposite of fire.",Living Room
7,3,Mark,Jeremy,Water?,Living Room
7,3,Jeremy,Mark,"Exactly, thank you. Because yeah, obviously I fancy Zahra, but I want to keep my nice job so I've decided to just be in love with her mind. A pure, modest, beautiful love. And then possibly have a wank when we're Skyping.",Living Room
7,3,Jeremy,Super Hans,Hans.,Living Room
7,3,Super Hans,Jeremy,"Jez, you need to come and get me.",Living Room
7,3,Jeremy,Super Hans,What's happening?,Living Room
7,3,Super Hans,Jeremy,I've accidentally run to Windsor.,Living Room
7,3,Jeremy,Super Hans,What?,Living Room
7,3,Super Hans,Jeremy,"Yeah, I've mistakenly run to Windsor.",Living Room
7,3,Jeremy,Super Hans,But that's like in Scotland or something isn't it?,Living Room
7,3,Super Hans,Jeremy,"I didn't mean to, it's just the endorphins kicked in and I couldn't stop.",Living Room
7,3,Jeremy,Super Hans,"OK, well find some polythene or something to pull over yourself and a bit of waste ground and I'm sure you'll feel fine in the morning.",Living Room
7,3,Super Hans,Jeremy,"My legs are gone, man, they're- I'm a jelly! I'm paralysed! It feels fucking brilliant.",Living Room
7,3,Jeremy,Jeremy,"God, I fancy you. Should I make a move? I'll lose my job. I like my job. Why can't I have everything I want all the time? Isn't that democracy?",Book Shop
7,3,Zahra,Jeremy,This is a great book. I adore magic realism don't you?,Book Shop
7,3,Jeremy,Zahra,Love it.,Book Shop
7,3,Zahra,Jeremy,"You know, guys don't usually get it as a genre.",Book Shop
7,3,Jeremy,Zahra,Mmm.,Book Shop
7,3,Zahra,Jeremy,But why am I not surprised that you would?,Book Shop
7,3,Jeremy,Jeremy,"OK, here goes.",Book Shop
7,3,Jeremy,Zahra,I've been reading a very brilliant novel lately.,Book Shop
7,3,Zahra,Jeremy,Yeah?,Book Shop
7,3,Jeremy,Zahra,"Yeah, it's about a man and a woman. It's not set here, it's set out in... Iran.",Book Shop
7,3,Zahra,Jeremy,Oh?,Book Shop
7,3,Jeremy,Zahra,"And the woman, she's with someone else who is the man's... um, not boss, but his... baseball coach. Yeah, and he really wants to stay in the baseball team, the man, but he also really wants to get together with the attractive woman. It's a great book.",Book Shop
7,3,Zahra,Jeremy,What's it called?,Book Shop
7,3,Jeremy,Zahra,Baseball Man.,Book Shop
7,3,Zahra,Jeremy,"Uh huh. Right, I've just gotta call round my book group guys, Paul's ill and can't host it and Ben's holding his poker game at mine.",Book Shop
7,3,Jeremy,Zahra,Well you could have your book group at my place and I could fill in for Paul.,Book Shop
7,3,Zahra,Jeremy,You'd have to read the book pretty quickly.,Book Shop
7,3,Jeremy,Zahra,No worries.,Book Shop
7,3,Jeremy,Jeremy,Hope its Mr. Nice. I've read Mr. Nice.,Book Shop
7,3,Zahra,Jeremy,It's Wuthering Heights.,Book Shop
7,3,Jeremy,Jeremy,"Right, doesn't sound like another Howard Marks book, but fingers crossed.",Book Shop
7,3,Jeremy,Zahra,"Ah, brilliant.",Book Shop
7,3,Zahra,Jeremy,"Great then! OK well, why don't we...",Book Shop
7,3,Jeremy,Jeremy,Fuck hard right here and then kill Ben?,Book Shop
7,3,Zahra,Jeremy,Grab a coffee?,Book Shop
7,3,Jeremy,Zahra,Super!,Book Shop
7,3,Mark,Mark,Kenneth's lair. Should I? Shouldn't I? Would Kenneth be welcomed now?,Mark's Room
7,3,Mark,Dobby,Should I get a condom or-?,Mark's Room
7,3,Dobby,Mark,OK.,Mark's Room
7,3,Mark,Dobby,"They're in the sock drawer. Hang on a sec, and then we can let the enjoyable sex continue.",Mark's Room
7,3,Mark,Mark,"I don't know what to do. In a way Kenneth, I hate you.",Mark's Room
7,3,Mark,Dobby,"Sorry they're in here somewhere, Dobs.",Mark's Room
7,3,Dobby,Mark,"Shit, it's from Simon.",Mark's Room
7,3,Mark,Mark,Great.,Mark's Room
7,3,Dobby,Mark,His Mum's died.,Mark's Room
7,3,Mark,Mark,"You're off duty Kenneth, stand at ease.",Mark's Room
7,3,Dobby,Mark,"Sorry, Mark. Is it all right if I go over now to see Simon?",Mark's Room
7,3,Mark,Mark,Could I say my Mum's dead? Would Dobby maybe believe that long enough for me to go home and shoot Mum?,Mark's Room
7,3,Dobby,Mark,"I do understand it's weird, for us. So if you'd rather I didn't...",Mark's Room
7,3,Mark,Dobby,You should go.,Mark's Room
7,3,Mark,Mark,"Nicely selfless. I can't control what she does, but at least I can make her feel guilty while she does it.",Mark's Room
7,3,Dobby,Mark,It's really tragic isn't it?,Mark's Room
7,3,Mark,Dobby,Very tragic indeed.,Mark's Room
7,3,Dobby,Mark,"Although, his Mum was loaded, so Simon's going to be a very well off man.",Mark's Room
7,3,Mark,Dobby,Is he?,Mark's Room
7,3,Mark,Mark,"Superb. Young, good looking, sexy and now rich. Perhaps the fucker can also teleport.",Mark's Room
7,3,Mark,Jeremy,Is that a book Jeremy?,Hall
7,3,Jeremy,Mark,Yes it's a book. Why shouldn't it be a book?,Hall
7,3,Mark,Jeremy,Why do you have it?,Hall
7,3,Jeremy,Mark,"I'm going to read it, Mark.",Hall
7,3,Mark,Jeremy,You're gonna read a book? You hate reading.,Hall
7,3,Jeremy,Mark,"No, I don't! I love reading. I read Mr. Nice four times. I read The Bunny Suicides. Look, I've offered to host Zahra's book group, OK? And now shitty Ben's decided he's coming because it's happening here and he's all jealous and suspicious. So what I thought was, even though I can't tell Ben to fuck off, I can defeat him mentally at the book group and impress Zahra by saying clever things. So I'm going to read all of this book from page one to... oh shit, three hundred and seventy-two?!",Hall
7,3,Mark,Jeremy,How's the book going? Enjoying it?,Living Room
7,3,Jeremy,Mark,"I look at it, I read the words, or think I do, but then I get distracted or I don't quite take it in and I have to go back. I've been on the same four pages for three hours.",Living Room
7,3,Mark,Jeremy,I see.,Living Room
7,3,Jeremy,Mark,"Mark, how do you read? Can you teach me to read?",Living Room
7,3,Mark,Jeremy,You want me to teach you to read?,Living Room
7,3,Jeremy,Mark,"Yes. I mean not literally but, how do you concentrate? Please tell me.",Living Room
7,3,Mark,Jeremy,"Well, turn the telly off for a start.",Living Room
7,3,Jeremy,Jeremy,"Oh, ""turn the telly off"". Everything bad starts with ""turn the telly off"".",Living Room
7,3,Mark,Jeremy,"OK, start reading that long paragraph there.",Living Room
7,3,Jeremy,Mark,Right.,Living Room
7,3,Mark,Jeremy,You probably feel like looking away from the page now don't you?,Living Room
7,3,Jeremy,Mark,"Yes, yes, I do.",Living Room
7,3,Mark,Jeremy,Don't look away. Stay with it.,Living Room
7,3,Mark,Mark,Fascinating. It's like watching a sheep try to use an iPhone.,Living Room
7,3,Jeremy,Mark,Oh it's too difficult! I mean the story's told by a man and then a lady and then no one. Why can't we read something simple like Mr. Nice?,Living Room
7,3,Mark,Jeremy,"Well, why don't you talk about Mr. Nice instead? About all the different times Mr. Nice got high... to different extents.",Living Room
7,3,Jeremy,Mark,"Right, I'm gonna sit outside on the balcony all night and finish this book. That way I'll be cold and I won't fall asleep.",Living Room
7,3,Mark,Mark,There he is. The Captain Oates of having to read a relatively short book.,Living Room
7,3,Jeremy,Mark,I can't do it Mark. It's three hundred and seventy-two pages long and I'm freezing.,Mark's Room
7,3,Mark,Jeremy,My legs.,Mark's Room
7,3,Jeremy,Mark,"So what I was thinking was, could you read it for me? The stupid olden days book. Please?",Mark's Room
7,3,Mark,Jeremy,I'm not staying up all night reading Wuthering Heights.,Mark's Room
7,3,Jeremy,Mark,Please. I'll do the washing up every day until I die and then my children will do the washing up after that.,Mark's Room
7,3,Mark,Jeremy,"Look, I'm broke and you're relatively moneyed, so...",Mark's Room
7,3,Jeremy,Mark,Are we doing a deal? A grubby deal like oil men or corrupt councillors?,Mark's Room
7,3,Mark,Jeremy,"Deals happen every day Jeremy. Buying a Twix is a deal. Paying for the toilet at Euston is a deal. I'll read the book. I'll look at some online criticism, but for a price.",Mark's Room
7,3,Jeremy,Mark,You massive prostitute!,Mark's Room
7,3,Mark,Jeremy,"I'm not a prostitute, now please get out of my bed.",Mark's Room
7,3,Dobby,Mark,"Best to have Pringles in bowls, otherwise you get ""Pringle hands"". I think if Rod Hull and Emu where still alive, they definitely would've used them to advertise Pringles.",Kitchen
7,3,Mark,Dobby,"Yes. So the birthday weekend's going ahead if you're still up for it, all the complimentary shower caps we can wear and proper cafetieres in the rooms.",Kitchen
7,3,Dobby,Mark,"Mark, you're unemployed, you can't afford that. Don't be silly.",Kitchen
7,3,Mark,Dobby,No it's fine I'm-,Kitchen
7,3,Dobby,Mark,"Mark, listen.",Kitchen
7,3,Mark,Dobby,"Yes, listening.",Kitchen
7,3,Dobby,Mark,"I'm not still into Simon, OK? His mum died, he was sad, I made him a boiled egg. Stop waiting for all this to blow up because it's not going to unless you detonate your mad, paranoid bomb vest.",Kitchen
7,3,Mark,Dobby,Sorry.,Kitchen
7,3,Dobby,Mark,"How about we ditch the book freaks and head back to my place, yeah? You look like you need to be in bed.",Kitchen
7,3,Mark,Dobby,"Well, I am very tired. I was up half the night reading- oh, I see. Yeah, got you. Bed. Lovely.",Kitchen
7,3,Jeremy,Mark,"Um, they're ready Mark.",Kitchen
7,3,Mark,Jeremy,"Yes, something else has come up, Jez, I can't do the book group.",Kitchen
7,3,Jeremy,Mark,"No, Mark, we made a deal. Remember? A grubby deal? You've got to defeat Ben!",Kitchen
7,3,Mark,Jeremy,"I need to renege on the deal, Jez. I really have got something else I'd rather do.",Kitchen
7,3,Jeremy,Mark,"Mark, I need you. I haven't read the book.",Kitchen
7,3,Zahra,Jeremy,"Jeremy? We thought we'd let you start, as it's your place.",Living Room
7,3,Jeremy,Jeremy,"We're letting you castrate yourself, as it's your penknife.",Living Room
7,3,Zahra,Jeremy,Away you go.,Living Room
7,3,Jeremy,Jeremy,Great. What do I say? I'm pretty sure it's a love story. Can I compare it to another love story? The film Love Story maybe?,Living Room
7,3,Jeremy,Others,"Well, as a love story-",Living Room
7,3,Ben,Jeremy,"I'm sorry, as a what?",Living Room
7,3,Jeremy,Ben,A love story?,Living Room
7,3,Ben,Jeremy,"Oh come on Jez, this isn't a fucking love story, it's a fucking fuck story. It's about animal lusts, and earth, and dirt, and fluids, not love, art, companionship, all that rubbish.",Living Room
7,3,Jeremy,Jeremy,I hate you.,Living Room
7,3,Super Hans,Mark,Crack.,Hall
7,3,Mark,Super Hans,There you go.,Hall
7,3,Super Hans,Mark,Cheers.,Hall
7,3,Ben,Jeremy,"Wuthering Heights is so obviously an exploration of, you know, wild elemental forces.",Living Room
7,3,Mark,Dobby,"Jeremy's right, he's a shit. Can we go in for five minutes, Dobs?",Hall
7,3,Ben,Jeremy,...is an ode to dark passions and a kind of savage rhapsody.,Living Room
7,3,Mark,Ben,"Savage rhapsody? Sorry Ben, very easily done, but I think you might accidentally be giving opinions from quite a well known online essay on Wuthering Heights as your own.",Living Room
7,3,Jeremy,Jeremy,Fuck you! Mark's going in to bat for me.,Living Room
7,3,Mark,Ben,"...hasn't understood the book at all. Wuthering Heights isn't a hymn to lust and passion, it's about hoe finite and shallow...",Living Room
7,3,Jeremy,Jeremy,"And he's really good at this, unlike any game actually involving a bat.",Living Room
7,3,Mark,Ben,".. all this Gothic nonsense is and how it inevitably has to give way to real life, and real love.",Living Room
7,3,Zahra,Mark,"Wow. Blimey Mark, you sound like an intellectual. Like Tony Parsons or something.",Living Room
7,3,Mark,Mark,This is what I was born to do. It's like Robert Robinson fucked Joan Bakewell and they had me.,Living Room
7,3,Ben,Mark,"Right, screw this, I'm off. Bunch of fucking pseuds.",Living Room
7,3,Zahra,Others,"Well, shall we cool off? Put our big hot brains on ice for five.",Living Room
7,3,Mark,Dobby,Back to yours?,Living Room
7,3,Dobby,Mark,"Sounds like a plan, Stan.",Living Room
